id_pedido,fecha_salida,pais,producto,ciudad,dias_previstos,dias_reales,costo_envio,ingreso_venta,penalizacion,estado,lat,lon
PED-00182,2024-06-14,Perú,Monitor 4K,Arequipa,7,6.0,55.53569531067793,113.55974055237678,0.0,A tiempo,-16.409,-71.5375
PED-00183,2024-09-07,Perú,Monitor 4K,Trujillo,8,11.0,47.4269999938221,118.24997954114131,18.81168796073023,Retrasado,-8.115,-79.029
PED-00184,2024-01-10,Chile,Laptop Pro,Santiago,8,11.0,60.82112312993141,178.2137384302735,18.116213708364313,Retrasado,-33.4489,-70.6693
PED-00185,2024-02-27,México,Mouse Ergonómico,Monterrey,7,9.0,48.70965884870216,140.86540855310432,24.202900751930066,Retrasado,25.6866,-100.3161
PED-00186,2024-07-04,México,Monitor 4K,CDMX,5,6.0,41.48337825665607,157.45472136975016,7.088370204519839,Retrasado,19.4326,-99.1332
PED-00187,2024-06-06,México,Mouse Ergonómico,CDMX,5,10.0,42.410293010966555,57.99253850553322,40.33863756764162,Retrasado,19.4326,-99.1332
PED-00188,2024-05-02,Perú,Monitor 4K,Arequipa,7,7.0,40.21259163690234,61.10807021060661,0.0,A tiempo,-16.409,-71.5375
PED-00189,2024-01-30,Colombia,Teclado Mecánico,Bogotá,5,4.0,27.275899833963127,81.98986448886915,0.0,A tiempo,4.711,-74.0721
PED-00190,2024-05-03,Colombia,Laptop Pro,Bogotá,4,6.0,42.33724278336193,269.75983922173583,24.171582501299984,Retrasado,4.711,-74.0721
PED-00191,2024-10-17,México,Mouse Ergonómico,Guadalajara,6,12.0,41.94904818969491,108.95707495786425,67.40590760660166,Retrasado,20.6597,-103.3496
PED-00192,2024-02-10,Chile,Laptop Pro,Concepción,8,7.0,51.884757610181026,222.13898854564542,0.0,A tiempo,-36.8201,-73.0444
PED-00193,2024-02-13,México,Hub USB-C,Guadalajara,7,7.0,43.43310654372587,55.28289567853041,0.0,A tiempo,20.6597,-103.3496
PED-00194,2024-09-05,México,Laptop Pro,CDMX,5,7.0,47.39690958728563,361.5678880069963,15.852254548469308,Retrasado,19.4326,-99.1332
PED-00195,2024-02-05,Chile,Mouse Ergonómico,Santiago,7,7.0,34.89958788014748,62.871201306079286,0.0,A tiempo,-33.4489,-70.6693
PED-00196,2024-09-29,México,Mouse Ergonómico,Guadalajara,5,4.0,47.79461770843463,149.737131124117,0.0,A tiempo,20.6597,-103.3496
PED-00197,2024-03-05,Chile,Hub USB-C,Valparaíso,7,10.0,48.06294620195038,114.21352782360547,24.223865191005785,Retrasado,-33.0472,-71.6127
PED-00198,2024-03-06,Chile,Hub USB-C,Concepción,8,14.0,55.402879440356955,27.62929141646967,89.0962721382518,Retrasado,-36.8201,-73.0444
PED-00199,2024-12-03,Colombia,Monitor 4K,Medellín,3,4.0,32.232809132553705,125.41316780864825,13.140519264214296,Retrasado,6.2476,-75.5658
PED-00200,2024-08-31,Chile,Mouse Ergonómico,Valparaíso,8,7.0,38.01607875047955,95.29330791228587,0.0,A tiempo,-33.0472,-71.6127
PED-00201,2024-10-08,México,Laptop Pro,CDMX,6,4.0,60.84198244043543,281.7813177500104,0.0,A tiempo,19.4326,-99.1332
PED-00202,2024-03-25,Chile,Hub USB-C,Concepción,7,8.0,52.10303040221996,109.79828372688016,5.427832682472679,Retrasado,-36.8201,-73.0444
PED-00203,2024-05-15,México,Laptop Pro,Monterrey,8,11.0,51.98393517177487,318.9853394226717,22.32190353128776,Retrasado,25.6866,-100.3161
PED-00204,2024-09-27,Chile,Hub USB-C,Concepción,8,10.0,49.90817646614861,128.3036728789848,12.285825716737131,Retrasado,-36.8201,-73.0444
PED-00205,2024-11-06,Colombia,Mouse Ergonómico,Bogotá,3,3.0,24.822425527777803,147.13011390192008,0.0,A tiempo,4.711,-74.0721
PED-00206,2024-08-04,México,Hub USB-C,CDMX,8,8.0,52.17802339748726,116.32543651113426,0.0,A tiempo,19.4326,-99.1332
PED-00207,2024-04-18,México,Mouse Ergonómico,CDMX,6,5.0,54.75588435928582,44.974636448545525,0.0,A tiempo,19.4326,-99.1332
PED-00208,2024-10-03,México,Hub USB-C,Monterrey,5,8.0,32.53104308654445,81.05418169395236,21.46827189246571,Retrasado,25.6866,-100.3161
PED-00209,2024-12-19,Chile,Monitor 4K,Concepción,9,12.0,44.61239162653904,217.72193341074484,26.978977680773575,Retrasado,-36.8201,-73.0444
PED-00210,2024-04-12,Colombia,Hub USB-C,Medellín,5,3.0,27.450530295964107,128.9796424152691,0.0,A tiempo,6.2476,-75.5658
PED-00211,2024-12-31,Colombia,Monitor 4K,Cali,6,10.0,32.56170605694278,194.7714920324599,52.40823398013342,Retrasado,3.4516,-76.5319
PED-00212,2024-06-08,Colombia,Monitor 4K,Medellín,4,6.0,41.93311005927126,155.8173632879674,26.782432062123295,Retrasado,6.2476,-75.5658
PED-00213,2024-07-23,Colombia,Laptop Pro,Bogotá,3,7.0,22.282591854032177,309.67208286222996,56.38873247631104,Retrasado,4.711,-74.0721
PED-00214,2024-12-09,Chile,Mouse Ergonómico,Santiago,8,,45.02038153182158,112.0562827912447,0.0,A tiempo,-33.4489,-70.6693
PED-00215,2024-11-28,México,Hub USB-C,CDMX,5,3.0,44.8746588935345,98.53679840492617,0.0,A tiempo,19.4326,-99.1332
PED-00216,2024-07-10,Perú,Hub USB-C,Arequipa,9,9.0,41.98472409895459,30.487815366140026,0.0,A tiempo,-16.409,-71.5375
PED-00217,2024-08-12,Colombia,Teclado Mecánico,Cali,4,6.0,26.528135048877374,100.72189009872898,21.30577919907964,Retrasado,3.4516,-76.5319
PED-00218,2024-09-21,Perú,Hub USB-C,Lima,6,11.0,57.708022199879714,148.42698210168788,37.43459047355675,Retrasado,-12.0464,-77.0428
PED-00219,2024-08-19,Chile,Mouse Ergonómico,Santiago,10,12.0,39.461645046356544,76.01440020715185,18.63433770053222,Retrasado,-33.4489,-70.6693
PED-00220,2024-03-02,Chile,Mouse Ergonómico,Valparaíso,7,7.0,54.27814395152903,116.47811996247238,0.0,A tiempo,-33.0472,-71.6127
PED-00221,2024-05-06,Perú,Hub USB-C,Lima,7,6.0,32.98097769981665,134.06364183572788,0.0,A tiempo,-12.0464,-77.0428
PED-00222,2024-04-25,México,Monitor 4K,CDMX,6,10.0,44.38662003557794,63.61278242750098,22.08740231187044,Retrasado,19.4326,-99.1332
PED-00223,2024-02-02,Perú,Teclado Mecánico,Arequipa,7,6.0,46.70510699782014,81.9478854262534,0.0,A tiempo,-16.409,-71.5375
PED-00224,2024-06-22,Chile,Mouse Ergonómico,Valparaíso,7,12.0,66.74859672914064,59.283540380913635,26.107976777226078,Retrasado,-33.0472,-71.6127
PED-00225,2024-01-11,Perú,Teclado Mecánico,Lima,6,6.0,47.25197695247312,67.11337573242372,0.0,A tiempo,-12.0464,-77.0428
PED-00226,2024-10-28,Colombia,Teclado Mecánico,Cali,5,9.0,7.987565265490815,48.495788653877554,24.41420226231502,Retrasado,3.4516,-76.5319
PED-00227,2024-10-10,Colombia,Mouse Ergonómico,Cali,3,5.0,10.011110931387503,63.98206154487893,14.789774291402598,Retrasado,3.4516,-76.5319
PED-00228,2024-04-27,México,Monitor 4K,Guadalajara,6,6.0,50.34029586346681,156.77822723191355,0.0,A tiempo,20.6597,-103.3496
PED-00229,2024-10-28,Perú,Monitor 4K,Trujillo,8,8.0,56.13770855789909,63.380918836388304,0.0,A tiempo,-8.115,-79.029
PED-00230,2024-04-22,Perú,Mouse Ergonómico,Trujillo,6,6.0,53.75455857627253,105.0583687624276,0.0,A tiempo,-8.115,-79.029
PED-00231,2024-01-04,Perú,Hub USB-C,Trujillo,8,10.0,51.675701058009906,79.88524985316177,12.548415667187982,Retrasado,-8.115,-79.029
PED-00232,2024-02-06,Perú,hub_usb-c,Arequipa,10,11.0,61.62259597505667,147.15463748147755,10.45562544167758,Retrasado,-16.409,-71.5375
PED-00233,2024-12-28,México,Teclado Mecánico,Guadalajara,5,5.0,44.60408779262868,152.44649186414466,0.0,A tiempo,20.6597,-103.3496
PED-00234,2024-11-19,Chile,Hub USB-C,Valparaíso,9,9.0,58.94910556026825,134.56279928555787,0.0,A tiempo,-33.0472,-71.6127
PED-00235,2024-01-31,México,Teclado Mecánico,Monterrey,6,7.0,33.679851149735825,112.24538212411021,7.960820891354503,Retrasado,25.6866,-100.3161
PED-00236,2024-04-27,Chile,Hub USB-C,Valparaíso,8,4.0,40.95052167061934,90.75761852636406,0.0,A tiempo,-33.0472,-71.6127
PED-00237,2024-02-04,Chile,Monitor 4K,Santiago,8,10.0,31.929586050681838,52.32501183235001,24.297119484008185,Retrasado,-33.4489,-70.6693
PED-00238,2024-01-17,Chile,monitor_4k,Concepción,7,6.0,47.25154699330208,177.7411552448879,0.0,A tiempo,-36.8201,-73.0444
PED-00239,2024-06-18,Perú,Monitor 4K,Trujillo,6,5.0,49.53738782733657,69.61307928989787,0.0,A tiempo,-8.115,-79.029
PED-00240,2024-02-06,México,Hub USB-C,Guadalajara,7,4.0,51.1410149222652,126.54585388131366,0.0,A tiempo,20.6597,-103.3496
PED-00241,2024-09-20,Chile,Teclado Mecánico,Santiago,8,5.0,50.61883352887135,142.3826229049359,0.0,A tiempo,-33.4489,-70.6693
PED-00242,2024-05-01,Colombia,Teclado Mecánico,Medellín,3,1.0,20.724466691882718,77.78878012378682,0.0,A tiempo,6.2476,-75.5658
PED-00243,2024-05-22,Chile,Monitor 4K,Concepción,8,8.0,48.097591555867844,141.52050109263848,0.0,A tiempo,-36.8201,-73.0444
PED-00244,2024-12-08,México,Monitor 4K,CDMX,6,11.0,35.02553331394252,130.56852813355422,57.07851477825499,Retrasado,19.4326,-99.1332
PED-00245,2024-09-05,Perú,Hub USB-C,Lima,7,7.0,63.6322897513225,169.1185534152706,0.0,A tiempo,-12.0464,-77.0428
PED-00246,2024-04-19,Colombia,Hub USB-C,Cali,6,7.0,26.96373927101999,81.22614134293156,5.056521048411847,Retrasado,3.4516,-76.5319
PED-00247,2024-10-03,Chile,Teclado Mecánico,Valparaíso,9,11.0,45.11113880956309,48.565439308811406,29.83994018029702,Retrasado,-33.0472,-71.6127
PED-00248,2024-03-08,Perú,Laptop Pro,Lima,8,9.0,65.88940328444083,279.7804097822196,6.828937723291992,Retrasado,-12.0464,-77.0428
PED-00249,2024-10-19,México,Teclado Mecánico,Monterrey,6,6.0,37.57753466450771,108.35414170137327,0.0,A tiempo,25.6866,-100.3161
PED-00250,2024-10-22,México,Hub USB-C,Monterrey,6,5.0,38.74412885968031,102.32850908340225,0.0,A tiempo,25.6866,-100.3161
PED-00251,2024-08-30,Colombia,Mouse Ergonómico,Cali,3,7.0,19.03779675131435,84.26248414901798,29.001615961767975,Retrasado,3.4516,-76.5319
PED-00252,2024-05-04,Colombia,Hub USB-C,Cali,6,11.0,29.32128618300518,23.632101640910278,48.839761195019165,Retrasado,3.4516,-76.5319
PED-00253,2024-08-30,Chile,Hub USB-C,Concepción,7,4.0,54.31631629637597,118.81931984516426,0.0,A tiempo,-36.8201,-73.0444
PED-00254,2024-07-27,Perú,Mouse Ergonómico,Arequipa,6,5.0,57.39675468117834,178.893779163288,0.0,A tiempo,-16.409,-71.5375
PED-00255,2024-04-07,Perú,Hub USB-C,Arequipa,7,7.0,75.7199531749497,118.57004952492014,0.0,A tiempo,-16.409,-71.5375
PED-00256,2024-02-18,México,Teclado Mecánico,CDMX,6,5.0,27.50567545799236,124.36542076214054,0.0,A tiempo,19.4326,-99.1332
PED-00257,2024-02-19,México,Mouse Ergonómico,CDMX,8,10.0,56.08735589124417,122.89781224620407,17.46928433585444,Retrasado,19.4326,-99.1332
PED-00258,2024-12-03,Chile,Laptop Pro,Santiago,7,7.0,44.42869427427769,315.881866795296,0.0,A tiempo,-33.4489,-70.6693
PED-00259,2024-08-08,Chile,Hub USB-C,Concepción,9,15.0,44.135848511112265,137.2666386747238,89.68878175822634,Retrasado,-36.8201,-73.0444
PED-00260,2024-06-30,México,Laptop Pro,Monterrey,9,12.0,43.80227871746122,315.81494724742663,18.44358835981837,Retrasado,25.6866,-100.3161
PED-00261,2024-08-04,México,Laptop Pro,Monterrey,7,8.0,40.91230329192027,287.492913213869,12.259687793283472,Retrasado,25.6866,-100.3161
PED-00262,2024-07-29,Perú,Mouse Ergonómico,Arequipa,6,9.0,66.84524834603451,68.16044359964984,16.552364390073034,Retrasado,-16.409,-71.5375
PED-00263,2024-08-27,Perú,Monitor 4K,Lima,6,9.0,58.422973270139025,90.04105378877298,15.90576046011566,Retrasado,-12.0464,-77.0428
PED-00264,2024-01-28,Perú,Laptop Pro,Trujillo,7,7.0,50.23195978557375,312.5651798580266,0.0,A tiempo,-8.115,-79.029
PED-00265,2024-12-10,Chile,Laptop Pro,Concepción,8,7.0,63.51015752487,287.3566815550811,0.0,A tiempo,-36.8201,-73.0444
PED-00266,2024-11-30,Perú,Monitor 4K,Arequipa,7,8.0,34.874710347011245,112.57354732525722,14.408635478946973,Retrasado,-16.409,-71.5375
PED-00267,2024-11-26,Colombia,Teclado Mecánico,Medellín,6,9.0,16.692948686690738,117.5660053480167,20.817834608420412,Retrasado,6.2476,-75.5658
PED-00268,2024-02-20,Colombia,Monitor 4K,Medellín,4,5.0,8.220322678053122,133.32717725080727,6.616723355537115,Retrasado,6.2476,-75.5658
PED-00269,2024-02-01,Perú,Teclado Mecánico,Arequipa,6,4.0,43.00585459876712,151.31179875355923,0.0,A tiempo,-16.409,-71.5375
PED-00270,2024-07-25,Perú,Teclado Mecánico,Lima,11,10.0,51.61698526704753,103.1202967391543,0.0,A tiempo,-12.0464,-77.0428
PED-00271,2024-06-22,México,Monitor 4K,CDMX,7,7.0,51.02858577932334,47.68893739409357,0.0,A tiempo,19.4326,-99.1332
PED-00272,2024-02-25,México,Laptop Pro,Monterrey,6,6.0,51.49341911059881,286.1958361272324,0.0,A tiempo,25.6866,-100.3161
PED-00273,2024-05-07,Chile,Teclado Mecánico,Santiago,9,14.0,35.88943168933918,101.76250269626398,62.831139404497264,Retrasado,-33.4489,-70.6693
PED-00274,2024-04-08,Colombia,Monitor 4K,Medellín,5,3.0,38.03154742614022,26.56924975291639,0.0,A tiempo,6.2476,-75.5658
PED-00275,2024-04-07,Colombia,Hub USB-C,Medellín,3,5.0,32.39627518238998,155.54658080409928,28.442626510588205,Retrasado,6.2476,-75.5658
PED-00276,2024-10-01,Chile,Laptop Pro,Valparaíso,8,12.0,57.330542814659985,305.69511650041864,46.26890825826922,Retrasado,-33.0472,-71.6127
PED-00277,2024-08-17,Perú,Teclado Mecánico,Lima,8,14.0,31.07237822409948,115.2541133832114,56.181071658216695,Retrasado,-12.0464,-77.0428
PED-00278,2024-03-12,Perú,Mouse Ergonómico,Arequipa,7,7.0,53.1149085879779,154.62105850105064,0.0,A tiempo,-16.409,-71.5375
PED-00279,2024-08-04,Chile,Laptop Pro,Valparaíso,8,10.0,38.12234760082473,274.7942867943061,26.358292520933297,Retrasado,-33.0472,-71.6127
PED-00280,2024-04-03,Colombia,Hub USB-C,Cali,3,5.0,26.02676747448638,122.96167723536121,15.809632112178873,Retrasado,3.4516,-76.5319
PED-00281,2024-05-22,Colombia,Hub USB-C,Cali,3,4.0,35.34364898636383,95.60543507592257,8.397145438360845,Retrasado,3.4516,-76.5319
PED-00282,2024-08-24,Perú,Monitor 4K,Lima,8,8.0,50.91093606255913,92.63652531936323,0.0,A tiempo,-12.0464,-77.0428
PED-00283,2024-07-05,México,Hub USB-C,Guadalajara,5,7.0,41.48460020220681,69.11230448782483,13.294820767265438,Retrasado,20.6597,-103.3496
PED-00284,2024-02-08,Chile,Mouse Ergonómico,Santiago,7,2.0,50.06273156184418,166.6241285474611,0.0,A tiempo,-33.4489,-70.6693
PED-00285,2024-08-14,Chile,Monitor 4K,Valparaíso,7,9.0,34.68464684756357,84.97999839697717,19.081106452190983,Retrasado,-33.0472,-71.6127
PED-00286,2024-10-08,Perú,Hub USB-C,Trujillo,6,7.0,61.50267395898296,127.97856987582809,13.012099002436289,Retrasado,-8.115,-79.029
PED-00287,2024-02-20,Chile,teclado_mecánico,Santiago,8,8.0,47.94715980503749,24.99970450112255,0.0,A tiempo,-33.4489,-70.6693
PED-00288,2024-01-26,Colombia,Laptop Pro,Medellín,5,11.0,41.18549944255326,347.1995411875915,85.17183773476995,Retrasado,6.2476,-75.5658
PED-00289,2024-11-29,Perú,Mouse Ergonómico,Trujillo,8,8.0,44.73468312903957,142.08844623828236,0.0,A tiempo,-8.115,-79.029
PED-00290,2024-10-03,Colombia,Mouse Ergonómico,Cali,6,6.0,24.76424011593417,103.89736441189213,0.0,A tiempo,3.4516,-76.5319
PED-00291,2024-01-08,México,Mouse Ergonómico,CDMX,7,12.0,42.35813213362154,90.92230135448303,54.4344487168008,Retrasado,19.4326,-99.1332
PED-00292,2024-02-17,Chile,Teclado Mecánico,Valparaíso,9,8.0,58.76173931693076,116.00000022454266,0.0,A tiempo,-33.0472,-71.6127
PED-00293,2024-05-01,Chile,Hub USB-C,Concepción,7,7.0,42.905688426715244,191.55162643521157,0.0,A tiempo,-36.8201,-73.0444
PED-00294,2024-03-26,Colombia,Laptop Pro,Medellín,4,4.0,36.445954324151764,229.4705320438606,0.0,A tiempo,6.2476,-75.5658
PED-00295,2024-07-27,Perú,Laptop Pro,Arequipa,6,9.0,46.1754760233071,331.2810955029651,15.368719834670127,Retrasado,-16.409,-71.5375
PED-00296,2024-09-05,Perú,teclado_mecánico,Trujillo,6,7.0,30.240367001083804,63.535307913843894,10.936525794468103,Retrasado,-8.115,-79.029
PED-00297,2024-09-03,Chile,Monitor 4K,Valparaíso,7,5.0,44.29685932213534,99.20326414801075,0.0,A tiempo,-33.0472,-71.6127
PED-00298,2024-04-19,Colombia,Hub USB-C,Bogotá,3,3.0,18.208917856371517,90.08479523685348,0.0,A tiempo,4.711,-74.0721
PED-00299,2024-07-24,México,Mouse Ergonómico,Guadalajara,5,5.0,50.33902723682338,82.86726968808978,0.0,A tiempo,20.6597,-103.3496
PED-00300,2024-01-31,Colombia,Monitor 4K,Bogotá,4,4.0,18.095922643255097,99.58139483789083,0.0,A tiempo,4.711,-74.0721
PED-00301,2024-03-25,Perú,Teclado Mecánico,Trujillo,6,8.0,59.259751007146164,54.63315418888838,28.060021703029925,Retrasado,-8.115,-79.029
PED-00302,2024-07-13,Chile,Hub USB-C,Santiago,9,11.0,49.08924139646973,141.1672174451187,26.281365747733613,Retrasado,-33.4489,-70.6693
PED-00303,2024-01-02,Chile,Hub USB-C,Valparaíso,7,4.0,48.22404005241261,28.23425955205599,0.0,A tiempo,-33.0472,-71.6127
PED-00304,2024-07-18,Chile,Hub USB-C,Valparaíso,7,10.0,56.558921377875826,121.59058051313369,44.20579655511756,Retrasado,-33.0472,-71.6127
PED-00305,2024-05-15,México,Monitor 4K,CDMX,5,6.0,59.639069340758624,86.93856589861716,7.87937748171415,Retrasado,19.4326,-99.1332
PED-00306,2024-08-20,México,Monitor 4K,Monterrey,5,9.0,49.79901248230348,53.16300424770185,55.57218895312874,Retrasado,25.6866,-100.3161
PED-00307,2024-05-26,Perú,Teclado Mecánico,Lima,6,8.0,42.28799700450709,108.09533482394781,27.61497154148379,Retrasado,-12.0464,-77.0428
PED-00308,2024-08-04,Colombia,Mouse Ergonómico,Cali,3,6.0,12.260303838878706,37.72195653174088,37.72972849808917,Retrasado,3.4516,-76.5319
PED-00309,2024-12-22,Colombia,Monitor 4K,Cali,3,5.0,23.1395024296482,101.58855286878538,21.26940947625704,Retrasado,3.4516,-76.5319
PED-00310,2024-10-11,Colombia,Laptop Pro,Medellín,3,7.0,23.827877533520386,243.0849236875378,24.800109984675522,Retrasado,6.2476,-75.5658
PED-00311,2024-12-04,México,Monitor 4K,Monterrey,6,8.0,51.070574529922965,118.45088337271325,20.639434689929963,Retrasado,25.6866,-100.3161
PED-00312,2024-09-06,Chile,Monitor 4K,Concepción,7,7.0,46.54853118861973,63.025706654784976,0.0,A tiempo,-36.8201,-73.0444
PED-00313,2024-03-20,Perú,Hub USB-C,Arequipa,7,,56.87932972051428,81.96023931882763,77.5330219893211,Retrasado,-16.409,-71.5375
PED-00314,2024-04-07,Perú,Laptop Pro,Trujillo,6,9.0,43.87016728729311,311.7579755177265,37.74387619490534,Retrasado,-8.115,-79.029
PED-00315,2024-05-31,México,Mouse Ergonómico,Guadalajara,7,9.0,49.42958833147058,69.09831552631056,28.212250147452103,Retrasado,20.6597,-103.3496
PED-00316,2024-04-21,México,Laptop Pro,CDMX,7,5.0,61.839874431968894,297.6814400132679,0.0,A tiempo,19.4326,-99.1332
PED-00317,2024-01-30,Chile,Mouse Ergonómico,Santiago,7,5.0,53.418252139549665,39.44677995020585,0.0,A tiempo,-33.4489,-70.6693
PED-00318,2024-10-23,Chile,Teclado Mecánico,Concepción,9,10.0,49.39962458311435,125.23502414384623,14.384620531246687,Retrasado,-36.8201,-73.0444
PED-00319,2024-10-04,México,Hub USB-C,Guadalajara,5,6.0,43.98055558064823,170.59655222203085,12.893004491081502,Retrasado,20.6597,-103.3496
PED-00320,2024-02-01,Perú,Teclado Mecánico,Lima,7,7.0,43.66768603285023,211.68835471639846,0.0,A tiempo,-12.0464,-77.0428
PED-00321,2024-06-09,Chile,Monitor 4K,Concepción,8,9.0,41.493867470480524,103.64672586665756,5.812791048408878,Retrasado,-36.8201,-73.0444
PED-00322,2024-01-30,Chile,Monitor 4K,Concepción,8,12.0,44.589931342171006,131.52816563188748,20.833809592308032,Retrasado,-36.8201,-73.0444
PED-00323,2024-01-26,Perú,Hub USB-C,Trujillo,6,8.0,57.55665838744314,28.77497308370043,22.57490451656142,Retrasado,-8.115,-79.029
PED-00324,2024-10-26,Chile,Teclado Mecánico,Valparaíso,7,6.0,47.781117287077315,160.10937305222353,0.0,A tiempo,-33.0472,-71.6127
PED-00325,2024-09-01,Perú,Laptop Pro,Lima,8,8.0,36.502269306187685,331.04914018896426,0.0,A tiempo,-12.0464,-77.0428
PED-00326,2024-09-14,Colombia,Teclado Mecánico,Cali,4,3.0,47.68169293059783,80.64266220195069,0.0,A tiempo,3.4516,-76.5319
PED-00327,2024-09-28,Chile,Mouse Ergonómico,Concepción,8,8.0,53.19965191145163,149.48723201156037,0.0,A tiempo,-36.8201,-73.0444
PED-00328,2024-03-21,Chile,Monitor 4K,Valparaíso,7,7.0,35.9305659948683,89.82095693418634,0.0,A tiempo,-33.0472,-71.6127
PED-00329,2024-01-30,Colombia,Laptop Pro,Medellín,3,3.0,25.581510727591763,281.6789926794177,0.0,A tiempo,6.2476,-75.5658
PED-00330,2024-09-17,Perú,Monitor 4K,Trujillo,7,5.0,51.10886382828418,119.01339701709965,0.0,A tiempo,-8.115,-79.029
PED-00331,2024-02-11,Chile,Teclado Mecánico,Santiago,7,7.0,67.04592093297377,57.465820006787254,0.0,A tiempo,-33.4489,-70.6693
PED-00332,2024-04-05,Colombia,Hub USB-C,Medellín,3,,18.918875417411307,140.86499057599792,0.0,A tiempo,6.2476,-75.5658
PED-00333,2024-02-05,Perú,Laptop Pro,Lima,6,0.0,59.760407193559466,257.76040752292624,0.0,A tiempo,-12.0464,-77.0428
PED-00334,2024-10-31,Chile,Hub USB-C,Valparaíso,7,13.0,63.99486426972343,57.997808407072554,81.37795960296702,Retrasado,-33.0472,-71.6127
PED-00335,2024-02-04,México,Teclado Mecánico,Monterrey,7,10.0,43.7134569492543,63.612408463666625,29.718290649352184,Retrasado,25.6866,-100.3161
PED-00336,2024-12-11,Colombia,Mouse Ergonómico,Bogotá,5,5.0,27.224863811397665,130.38000150064488,0.0,A tiempo,4.711,-74.0721
PED-00337,2024-04-30,Perú,Hub USB-C,Trujillo,7,8.0,39.6369075262623,75.32898553921169,6.69723439747873,Retrasado,-8.115,-79.029
PED-00338,2024-07-25,México,Hub USB-C,CDMX,6,5.0,47.96538858919695,46.08016862531325,0.0,A tiempo,19.4326,-99.1332
PED-00339,2024-03-02,Perú,Teclado Mecánico,Trujillo,6,11.0,49.63410025657069,75.77280000256808,60.91189974906421,Retrasado,-8.115,-79.029
PED-00340,2024-10-18,México,Laptop Pro,Guadalajara,5,10.0,56.59649998082371,298.7183051727805,30.55486044229952,Retrasado,20.6597,-103.3496
PED-00341,2024-05-06,México,Teclado Mecánico,Monterrey,5,6.0,60.90183471020447,52.76110065342458,7.438390996959404,Retrasado,25.6866,-100.3161
PED-00342,2024-10-23,Colombia,Hub USB-C,Medellín,5,8.0,22.51903935378353,53.93275563862626,23.9362899456838,Retrasado,6.2476,-75.5658
